"","circRNA","miRNAs"
"17890","hsa_circ_0000298","hsa-miR-1228"
"17891","hsa_circ_0000298","hsa-miR-1248"
"17892","hsa_circ_0000298","hsa-miR-1290"
"17893","hsa_circ_0000298","hsa-miR-1295"
"17894","hsa_circ_0000298","hsa-miR-1324"
"17895","hsa_circ_0000298","hsa-miR-149"
"17896","hsa_circ_0000298","hsa-miR-183"
"17897","hsa_circ_0000298","hsa-miR-198"
"17898","hsa_circ_0000298","hsa-miR-324-5p"
"17899","hsa_circ_0000298","hsa-miR-370"
"17900","hsa_circ_0000298","hsa-miR-507"
"17901","hsa_circ_0000298","hsa-miR-548g"
"17902","hsa_circ_0000298","hsa-miR-548k"
"17903","hsa_circ_0000298","hsa-miR-557"
"17904","hsa_circ_0000298","hsa-miR-558"
"17905","hsa_circ_0000298","hsa-miR-583"
"17906","hsa_circ_0000298","hsa-miR-615-5p"
"17907","hsa_circ_0000298","hsa-miR-767-3p"
"17908","hsa_circ_0000298","hsa-miR-769-5p"
"17909","hsa_circ_0000298","hsa-miR-940"
"17910","hsa_circ_0032959","hsa-miR-1236"
"17911","hsa_circ_0032959","hsa-miR-1238"
"17912","hsa_circ_0032959","hsa-miR-1248"
"17913","hsa_circ_0032959","hsa-miR-198"
"17914","hsa_circ_0032959","hsa-miR-526b"
"17915","hsa_circ_0032959","hsa-miR-634"
"17916","hsa_circ_0032959","hsa-miR-661"
"17917","hsa_circ_0052983","hsa-miR-1289"
"17918","hsa_circ_0052983","hsa-miR-142-5p"
"17919","hsa_circ_0052983","hsa-miR-155"
"17920","hsa_circ_0052983","hsa-miR-197"
"17921","hsa_circ_0052983","hsa-miR-502-5p"
"17922","hsa_circ_0052983","hsa-miR-520g"
"17923","hsa_circ_0052983","hsa-miR-520h"
"17924","hsa_circ_0052983","hsa-miR-526b"
"17925","hsa_circ_0052983","hsa-miR-548l"
"17926","hsa_circ_0052983","hsa-miR-576-5p"
"17927","hsa_circ_0052983","hsa-miR-578"
"17928","hsa_circ_0052983","hsa-miR-581"
"17929","hsa_circ_0052983","hsa-miR-587"
"17930","hsa_circ_0052983","hsa-miR-607"
"17931","hsa_circ_0052983","hsa-miR-626"
"17932","hsa_circ_0052983","hsa-miR-766"
"17933","hsa_circ_0002382","hsa-miR-1203"
"17934","hsa_circ_0002382","hsa-miR-1238"
"17935","hsa_circ_0002382","hsa-miR-1248"
"17936","hsa_circ_0002382","hsa-miR-1256"
"17937","hsa_circ_0002382","hsa-miR-1270"
"17938","hsa_circ_0002382","hsa-miR-1280"
"17939","hsa_circ_0002382","hsa-miR-1303"
"17940","hsa_circ_0002382","hsa-miR-149"
"17941","hsa_circ_0002382","hsa-miR-331-3p"
"17942","hsa_circ_0002382","hsa-miR-377"
"17943","hsa_circ_0002382","hsa-miR-513a-3p"
"17944","hsa_circ_0002382","hsa-miR-561"
"17945","hsa_circ_0002382","hsa-miR-620"
"17946","hsa_circ_0002382","hsa-miR-624"
"17947","hsa_circ_0002382","hsa-miR-645"
"17948","hsa_circ_0002382","hsa-miR-767-3p"
"17949","hsa_circ_0007660","hsa-miR-1206"
"17950","hsa_circ_0007660","hsa-miR-1261"
"17951","hsa_circ_0007660","hsa-miR-1264"
"17952","hsa_circ_0007660","hsa-miR-187"
"17953","hsa_circ_0007660","hsa-miR-194"
"17954","hsa_circ_0007660","hsa-miR-31"
"17955","hsa_circ_0007660","hsa-miR-338-3p"
"17956","hsa_circ_0007660","hsa-miR-409-3p"
"17957","hsa_circ_0007660","hsa-miR-433"
"17958","hsa_circ_0007660","hsa-miR-508-3p"
"17959","hsa_circ_0007660","hsa-miR-520g"
"17960","hsa_circ_0007660","hsa-miR-520h"
"17961","hsa_circ_0007660","hsa-miR-545"
"17962","hsa_circ_0007660","hsa-miR-578"
"17963","hsa_circ_0007660","hsa-miR-586"
"17964","hsa_circ_0007660","hsa-miR-593"
"17965","hsa_circ_0007660","hsa-miR-607"
"17966","hsa_circ_0007660","hsa-miR-661"
"17967","hsa_circ_0007660","hsa-miR-766"
"17968","hsa_circ_0007660","hsa-miR-767-3p"
"17969","hsa_circ_0008038","hsa-miR-1178"
"17970","hsa_circ_0008038","hsa-miR-1183"
"17971","hsa_circ_0008038","hsa-miR-1184"
"17972","hsa_circ_0008038","hsa-miR-1208"
"17973","hsa_circ_0008038","hsa-miR-1228"
"17974","hsa_circ_0008038","hsa-miR-1236"
"17975","hsa_circ_0008038","hsa-miR-1238"
"17976","hsa_circ_0008038","hsa-miR-1247"
"17977","hsa_circ_0008038","hsa-miR-1248"
"17978","hsa_circ_0008038","hsa-miR-1253"
"17979","hsa_circ_0008038","hsa-miR-1257"
"17980","hsa_circ_0008038","hsa-miR-1272"
"17981","hsa_circ_0008038","hsa-miR-127-5p"
"17982","hsa_circ_0008038","hsa-miR-1276"
"17983","hsa_circ_0008038","hsa-miR-1279"
"17984","hsa_circ_0008038","hsa-miR-1283"
"17985","hsa_circ_0008038","hsa-miR-1286"
"17986","hsa_circ_0008038","hsa-miR-1299"
"17987","hsa_circ_0008038","hsa-miR-1305"
"17988","hsa_circ_0008038","hsa-miR-1322"
"17989","hsa_circ_0008038","hsa-miR-139-5p"
"17990","hsa_circ_0008038","hsa-miR-140-3p"
"17991","hsa_circ_0008038","hsa-miR-145"
"17992","hsa_circ_0008038","hsa-miR-149"
"17993","hsa_circ_0008038","hsa-miR-155"
"17994","hsa_circ_0008038","hsa-miR-1825"
"17995","hsa_circ_0008038","hsa-miR-1827"
"17996","hsa_circ_0008038","hsa-miR-186"
"17997","hsa_circ_0008038","hsa-miR-188-3p"
"17998","hsa_circ_0008038","hsa-miR-194"
"17999","hsa_circ_0008038","hsa-miR-198"
"18000","hsa_circ_0008038","hsa-miR-217"
"18001","hsa_circ_0008038","hsa-miR-224"
"18002","hsa_circ_0008038","hsa-miR-31"
"18003","hsa_circ_0008038","hsa-miR-323-3p"
"18004","hsa_circ_0008038","hsa-miR-335"
"18005","hsa_circ_0008038","hsa-miR-338-3p"
"18006","hsa_circ_0008038","hsa-miR-338-5p"
"18007","hsa_circ_0008038","hsa-miR-370"
"18008","hsa_circ_0008038","hsa-miR-375"
"18009","hsa_circ_0008038","hsa-miR-409-3p"
"18010","hsa_circ_0008038","hsa-miR-421"
"18011","hsa_circ_0008038","hsa-miR-486-3p"
"18012","hsa_circ_0008038","hsa-miR-494"
"18013","hsa_circ_0008038","hsa-miR-495"
"18014","hsa_circ_0008038","hsa-miR-496"
"18015","hsa_circ_0008038","hsa-miR-498"
"18016","hsa_circ_0008038","hsa-miR-507"
"18017","hsa_circ_0008038","hsa-miR-510"
"18018","hsa_circ_0008038","hsa-miR-512-5p"
"18019","hsa_circ_0008038","hsa-miR-513a-3p"
"18020","hsa_circ_0008038","hsa-miR-516b"
"18021","hsa_circ_0008038","hsa-miR-518a-5p"
"18022","hsa_circ_0008038","hsa-miR-520f"
"18023","hsa_circ_0008038","hsa-miR-526b"
"18024","hsa_circ_0008038","hsa-miR-527"
"18025","hsa_circ_0008038","hsa-miR-543"
"18026","hsa_circ_0008038","hsa-miR-545"
"18027","hsa_circ_0008038","hsa-miR-548c-3p"
"18028","hsa_circ_0008038","hsa-miR-548g"
"18029","hsa_circ_0008038","hsa-miR-548p"
"18030","hsa_circ_0008038","hsa-miR-555"
"18031","hsa_circ_0008038","hsa-miR-557"
"18032","hsa_circ_0008038","hsa-miR-561"
"18033","hsa_circ_0008038","hsa-miR-567"
"18034","hsa_circ_0008038","hsa-miR-568"
"18035","hsa_circ_0008038","hsa-miR-570"
"18036","hsa_circ_0008038","hsa-miR-571"
"18037","hsa_circ_0008038","hsa-miR-572"
"18038","hsa_circ_0008038","hsa-miR-577"
"18039","hsa_circ_0008038","hsa-miR-579"
"18040","hsa_circ_0008038","hsa-miR-581"
"18041","hsa_circ_0008038","hsa-miR-583"
"18042","hsa_circ_0008038","hsa-miR-599"
"18043","hsa_circ_0008038","hsa-miR-600"
"18044","hsa_circ_0008038","hsa-miR-605"
"18045","hsa_circ_0008038","hsa-miR-622"
"18046","hsa_circ_0008038","hsa-miR-623"
"18047","hsa_circ_0008038","hsa-miR-625"
"18048","hsa_circ_0008038","hsa-miR-629"
"18049","hsa_circ_0008038","hsa-miR-633"
"18050","hsa_circ_0008038","hsa-miR-637"
"18051","hsa_circ_0008038","hsa-miR-643"
"18052","hsa_circ_0008038","hsa-miR-644"
"18053","hsa_circ_0008038","hsa-miR-648"
"18054","hsa_circ_0008038","hsa-miR-649"
"18055","hsa_circ_0008038","hsa-miR-652"
"18056","hsa_circ_0008038","hsa-miR-653"
"18057","hsa_circ_0008038","hsa-miR-654-3p"
"18058","hsa_circ_0008038","hsa-miR-665"
"18059","hsa_circ_0008038","hsa-miR-766"
"18060","hsa_circ_0008038","hsa-miR-885-5p"
"18061","hsa_circ_0008038","hsa-miR-888"
"18062","hsa_circ_0008038","hsa-miR-921"
"18063","hsa_circ_0008038","hsa-miR-935"
"18064","hsa_circ_0008038","hsa-miR-936"
"18065","hsa_circ_0004640","hsa-miR-1182"
"18066","hsa_circ_0004640","hsa-miR-1248"
"18067","hsa_circ_0004640","hsa-miR-1250"
"18068","hsa_circ_0004640","hsa-miR-217"
"18069","hsa_circ_0004640","hsa-miR-532-3p"
"18070","hsa_circ_0004640","hsa-miR-604"
"18071","hsa_circ_0004640","hsa-miR-626"
"18072","hsa_circ_0004640","hsa-miR-635"
"18073","hsa_circ_0004640","hsa-miR-944"
"18074","hsa_circ_0001618","hsa-miR-1253"
"18075","hsa_circ_0001618","hsa-miR-1257"
"18076","hsa_circ_0001618","hsa-miR-184"
"18077","hsa_circ_0001618","hsa-miR-545"
"18078","hsa_circ_0001618","hsa-miR-891a"
"18079","hsa_circ_0004808","hsa-miR-1178"
"18080","hsa_circ_0004808","hsa-miR-335"
"18081","hsa_circ_0004808","hsa-miR-375"
"18082","hsa_circ_0004808","hsa-miR-566"
"18083","hsa_circ_0004808","hsa-miR-579"
"18084","hsa_circ_0004808","hsa-miR-639"
"18085","hsa_circ_0004808","hsa-miR-659"
"18086","hsa_circ_0004808","hsa-miR-938"
"18087","hsa_circ_0003321","hsa-miR-1178"
"18088","hsa_circ_0003321","hsa-miR-1236"
"18089","hsa_circ_0003321","hsa-miR-144"
"18090","hsa_circ_0003321","hsa-miR-337-3p"
"18091","hsa_circ_0003321","hsa-miR-433"
"18092","hsa_circ_0003321","hsa-miR-548c-3p"
"18093","hsa_circ_0003321","hsa-miR-576-5p"
"18094","hsa_circ_0003321","hsa-miR-579"
"18095","hsa_circ_0003321","hsa-miR-581"
"18096","hsa_circ_0003321","hsa-miR-629"
"18097","hsa_circ_0003321","hsa-miR-885-5p"
"18098","hsa_circ_0086720","hsa-miR-1180"
"18099","hsa_circ_0086720","hsa-miR-1184"
"18100","hsa_circ_0086720","hsa-miR-1200"
"18101","hsa_circ_0086720","hsa-miR-1205"
"18102","hsa_circ_0086720","hsa-miR-1236"
"18103","hsa_circ_0086720","hsa-miR-1286"
"18104","hsa_circ_0086720","hsa-miR-1287"
"18105","hsa_circ_0086720","hsa-miR-1294"
"18106","hsa_circ_0086720","hsa-miR-1296"
"18107","hsa_circ_0086720","hsa-miR-1299"
"18108","hsa_circ_0086720","hsa-miR-136"
"18109","hsa_circ_0086720","hsa-miR-139-5p"
"18110","hsa_circ_0086720","hsa-miR-1827"
"18111","hsa_circ_0086720","hsa-miR-188-3p"
"18112","hsa_circ_0086720","hsa-miR-338-3p"
"18113","hsa_circ_0086720","hsa-miR-370"
"18114","hsa_circ_0086720","hsa-miR-375"
"18115","hsa_circ_0086720","hsa-miR-382"
"18116","hsa_circ_0086720","hsa-miR-496"
"18117","hsa_circ_0086720","hsa-miR-507"
"18118","hsa_circ_0086720","hsa-miR-508-3p"
"18119","hsa_circ_0086720","hsa-miR-516b"
"18120","hsa_circ_0086720","hsa-miR-518a-5p"
"18121","hsa_circ_0086720","hsa-miR-527"
"18122","hsa_circ_0086720","hsa-miR-532-3p"
"18123","hsa_circ_0086720","hsa-miR-548b-3p"
"18124","hsa_circ_0086720","hsa-miR-557"
"18125","hsa_circ_0086720","hsa-miR-558"
"18126","hsa_circ_0086720","hsa-miR-571"
"18127","hsa_circ_0086720","hsa-miR-576-3p"
"18128","hsa_circ_0086720","hsa-miR-580"
"18129","hsa_circ_0086720","hsa-miR-586"
"18130","hsa_circ_0086720","hsa-miR-587"
"18131","hsa_circ_0086720","hsa-miR-589"
"18132","hsa_circ_0086720","hsa-miR-599"
"18133","hsa_circ_0086720","hsa-miR-600"
"18134","hsa_circ_0086720","hsa-miR-606"
"18135","hsa_circ_0086720","hsa-miR-607"
"18136","hsa_circ_0086720","hsa-miR-610"
"18137","hsa_circ_0086720","hsa-miR-623"
"18138","hsa_circ_0086720","hsa-miR-646"
"18139","hsa_circ_0086720","hsa-miR-668"
"18140","hsa_circ_0086720","hsa-miR-758"
"18141","hsa_circ_0086720","hsa-miR-767-5p"
"18142","hsa_circ_0086720","hsa-miR-885-5p"
"18143","hsa_circ_0086720","hsa-miR-942"
"18144","hsa_circ_0003885","hsa-miR-1179"
"18145","hsa_circ_0003885","hsa-miR-1184"
"18146","hsa_circ_0003885","hsa-miR-1205"
"18147","hsa_circ_0003885","hsa-miR-1208"
"18148","hsa_circ_0003885","hsa-miR-1225-3p"
"18149","hsa_circ_0003885","hsa-miR-1227"
"18150","hsa_circ_0003885","hsa-miR-1233"
"18151","hsa_circ_0003885","hsa-miR-1236"
"18152","hsa_circ_0003885","hsa-miR-1238"
"18153","hsa_circ_0003885","hsa-miR-1243"
"18154","hsa_circ_0003885","hsa-miR-1248"
"18155","hsa_circ_0003885","hsa-miR-1249"
"18156","hsa_circ_0003885","hsa-miR-1264"
"18157","hsa_circ_0003885","hsa-miR-1272"
"18158","hsa_circ_0003885","hsa-miR-127-5p"
"18159","hsa_circ_0003885","hsa-miR-1276"
"18160","hsa_circ_0003885","hsa-miR-1277"
"18161","hsa_circ_0003885","hsa-miR-1278"
"18162","hsa_circ_0003885","hsa-miR-1286"
"18163","hsa_circ_0003885","hsa-miR-1288"
"18164","hsa_circ_0003885","hsa-miR-1294"
"18165","hsa_circ_0003885","hsa-miR-1295"
"18166","hsa_circ_0003885","hsa-miR-1305"
"18167","hsa_circ_0003885","hsa-miR-1322"
"18168","hsa_circ_0003885","hsa-miR-1324"
"18169","hsa_circ_0003885","hsa-miR-136"
"18170","hsa_circ_0003885","hsa-miR-144"
"18171","hsa_circ_0003885","hsa-miR-149"
"18172","hsa_circ_0003885","hsa-miR-153"
"18173","hsa_circ_0003885","hsa-miR-182"
"18174","hsa_circ_0003885","hsa-miR-183"
"18175","hsa_circ_0003885","hsa-miR-194"
"18176","hsa_circ_0003885","hsa-miR-197"
"18177","hsa_circ_0003885","hsa-miR-203"
"18178","hsa_circ_0003885","hsa-miR-223"
"18179","hsa_circ_0003885","hsa-miR-224"
"18180","hsa_circ_0003885","hsa-miR-326"
"18181","hsa_circ_0003885","hsa-miR-330-3p"
"18182","hsa_circ_0003885","hsa-miR-330-5p"
"18183","hsa_circ_0003885","hsa-miR-338-3p"
"18184","hsa_circ_0003885","hsa-miR-346"
"18185","hsa_circ_0003885","hsa-miR-361-3p"
"18186","hsa_circ_0003885","hsa-miR-370"
"18187","hsa_circ_0003885","hsa-miR-450b-3p"
"18188","hsa_circ_0003885","hsa-miR-488"
"18189","hsa_circ_0003885","hsa-miR-492"
"18190","hsa_circ_0003885","hsa-miR-502-5p"
"18191","hsa_circ_0003885","hsa-miR-507"
"18192","hsa_circ_0003885","hsa-miR-513a-5p"
"18193","hsa_circ_0003885","hsa-miR-515-5p"
"18194","hsa_circ_0003885","hsa-miR-526b"
"18195","hsa_circ_0003885","hsa-miR-532-3p"
"18196","hsa_circ_0003885","hsa-miR-545"
"18197","hsa_circ_0003885","hsa-miR-548c-3p"
"18198","hsa_circ_0003885","hsa-miR-556-5p"
"18199","hsa_circ_0003885","hsa-miR-557"
"18200","hsa_circ_0003885","hsa-miR-558"
"18201","hsa_circ_0003885","hsa-miR-564"
"18202","hsa_circ_0003885","hsa-miR-572"
"18203","hsa_circ_0003885","hsa-miR-574-5p"
"18204","hsa_circ_0003885","hsa-miR-578"
"18205","hsa_circ_0003885","hsa-miR-579"
"18206","hsa_circ_0003885","hsa-miR-581"
"18207","hsa_circ_0003885","hsa-miR-582-3p"
"18208","hsa_circ_0003885","hsa-miR-583"
"18209","hsa_circ_0003885","hsa-miR-586"
"18210","hsa_circ_0003885","hsa-miR-587"
"18211","hsa_circ_0003885","hsa-miR-593"
"18212","hsa_circ_0003885","hsa-miR-599"
"18213","hsa_circ_0003885","hsa-miR-600"
"18214","hsa_circ_0003885","hsa-miR-607"
"18215","hsa_circ_0003885","hsa-miR-615-5p"
"18216","hsa_circ_0003885","hsa-miR-625"
"18217","hsa_circ_0003885","hsa-miR-626"
"18218","hsa_circ_0003885","hsa-miR-629"
"18219","hsa_circ_0003885","hsa-miR-633"
"18220","hsa_circ_0003885","hsa-miR-635"
"18221","hsa_circ_0003885","hsa-miR-638"
"18222","hsa_circ_0003885","hsa-miR-640"
"18223","hsa_circ_0003885","hsa-miR-644"
"18224","hsa_circ_0003885","hsa-miR-648"
"18225","hsa_circ_0003885","hsa-miR-654-3p"
"18226","hsa_circ_0003885","hsa-miR-657"
"18227","hsa_circ_0003885","hsa-miR-658"
"18228","hsa_circ_0003885","hsa-miR-665"
"18229","hsa_circ_0003885","hsa-miR-668"
"18230","hsa_circ_0003885","hsa-miR-671-5p"
"18231","hsa_circ_0003885","hsa-miR-766"
"18232","hsa_circ_0003885","hsa-miR-769-3p"
"18233","hsa_circ_0003885","hsa-miR-885-3p"
"18234","hsa_circ_0003885","hsa-miR-887"
"18235","hsa_circ_0003885","hsa-miR-891a"
"18236","hsa_circ_0003885","hsa-miR-940"
"18237","hsa_circ_0003885","hsa-miR-942"
"18238","hsa_circ_0001550","hsa-miR-1231"
"18239","hsa_circ_0001550","hsa-miR-1236"
"18240","hsa_circ_0001550","hsa-miR-1270"
"18241","hsa_circ_0001550","hsa-miR-1279"
"18242","hsa_circ_0001550","hsa-miR-1290"
"18243","hsa_circ_0001550","hsa-miR-1305"
"18244","hsa_circ_0001550","hsa-miR-136"
"18245","hsa_circ_0001550","hsa-miR-370"
"18246","hsa_circ_0001550","hsa-miR-375"
"18247","hsa_circ_0001550","hsa-miR-409-3p"
"18248","hsa_circ_0001550","hsa-miR-432"
"18249","hsa_circ_0001550","hsa-miR-502-5p"
"18250","hsa_circ_0001550","hsa-miR-513a-3p"
"18251","hsa_circ_0001550","hsa-miR-532-3p"
"18252","hsa_circ_0001550","hsa-miR-545"
"18253","hsa_circ_0001550","hsa-miR-569"
"18254","hsa_circ_0001550","hsa-miR-578"
"18255","hsa_circ_0001550","hsa-miR-620"
"18256","hsa_circ_0001550","hsa-miR-634"
"18257","hsa_circ_0001550","hsa-miR-643"
"18258","hsa_circ_0001550","hsa-miR-660"
"18259","hsa_circ_0001550","hsa-miR-668"
"18260","hsa_circ_0003664","hsa-miR-1256"
"18261","hsa_circ_0003664","hsa-miR-1279"
"18262","hsa_circ_0003664","hsa-miR-1324"
"18263","hsa_circ_0003664","hsa-miR-182"
"18264","hsa_circ_0003664","hsa-miR-323-3p"
"18265","hsa_circ_0003664","hsa-miR-335"
"18266","hsa_circ_0003664","hsa-miR-494"
"18267","hsa_circ_0003664","hsa-miR-576-5p"
"18268","hsa_circ_0003664","hsa-miR-578"
"18269","hsa_circ_0003664","hsa-miR-581"
"18270","hsa_circ_0003664","hsa-miR-651"
"18271","hsa_circ_0003664","hsa-miR-665"
"18272","hsa_circ_0087357","hsa-miR-1178"
"18273","hsa_circ_0087357","hsa-miR-1200"
"18274","hsa_circ_0087357","hsa-miR-1287"
"18275","hsa_circ_0087357","hsa-miR-1290"
"18276","hsa_circ_0087357","hsa-miR-1299"
"18277","hsa_circ_0087357","hsa-miR-1303"
"18278","hsa_circ_0087357","hsa-miR-31"
"18279","hsa_circ_0087357","hsa-miR-330-3p"
"18280","hsa_circ_0087357","hsa-miR-331-3p"
"18281","hsa_circ_0087357","hsa-miR-338-3p"
"18282","hsa_circ_0087357","hsa-miR-361-3p"
"18283","hsa_circ_0087357","hsa-miR-382"
"18284","hsa_circ_0087357","hsa-miR-421"
"18285","hsa_circ_0087357","hsa-miR-510"
"18286","hsa_circ_0087357","hsa-miR-512-5p"
"18287","hsa_circ_0087357","hsa-miR-516b"
"18288","hsa_circ_0087357","hsa-miR-543"
"18289","hsa_circ_0087357","hsa-miR-545"
"18290","hsa_circ_0087357","hsa-miR-558"
"18291","hsa_circ_0087357","hsa-miR-581"
"18292","hsa_circ_0087357","hsa-miR-587"
"18293","hsa_circ_0087357","hsa-miR-599"
"18294","hsa_circ_0087357","hsa-miR-607"
"18295","hsa_circ_0087357","hsa-miR-624"
"18296","hsa_circ_0087357","hsa-miR-639"
"18297","hsa_circ_0087357","hsa-miR-659"
"18298","hsa_circ_0004357","hsa-miR-1253"
"18299","hsa_circ_0004357","hsa-miR-1272"
"18300","hsa_circ_0004357","hsa-miR-1276"
"18301","hsa_circ_0004357","hsa-miR-1299"
"18302","hsa_circ_0004357","hsa-miR-194"
"18303","hsa_circ_0004357","hsa-miR-338-3p"
"18304","hsa_circ_0004357","hsa-miR-516b"
"18305","hsa_circ_0004357","hsa-miR-526b"
"18306","hsa_circ_0004357","hsa-miR-556-5p"
"18307","hsa_circ_0004357","hsa-miR-558"
"18308","hsa_circ_0004357","hsa-miR-570"
"18309","hsa_circ_0004357","hsa-miR-581"
"18310","hsa_circ_0004357","hsa-miR-605"
"18311","hsa_circ_0004357","hsa-miR-625"
"18312","hsa_circ_0004357","hsa-miR-659"
"18313","hsa_circ_0004357","hsa-miR-665"
"18314","hsa_circ_0004357","hsa-miR-766"
"18315","hsa_circ_0055954","hsa-miR-1179"
"18316","hsa_circ_0055954","hsa-miR-1181"
"18317","hsa_circ_0055954","hsa-miR-1184"
"18318","hsa_circ_0055954","hsa-miR-1205"
"18319","hsa_circ_0055954","hsa-miR-1224-3p"
"18320","hsa_circ_0055954","hsa-miR-1225-3p"
"18321","hsa_circ_0055954","hsa-miR-1225-5p"
"18322","hsa_circ_0055954","hsa-miR-1227"
"18323","hsa_circ_0055954","hsa-miR-1238"
"18324","hsa_circ_0055954","hsa-miR-1248"
"18325","hsa_circ_0055954","hsa-miR-1249"
"18326","hsa_circ_0055954","hsa-miR-1250"
"18327","hsa_circ_0055954","hsa-miR-1261"
"18328","hsa_circ_0055954","hsa-miR-1265"
"18329","hsa_circ_0055954","hsa-miR-1281"
"18330","hsa_circ_0055954","hsa-miR-1322"
"18331","hsa_circ_0055954","hsa-miR-136"
"18332","hsa_circ_0055954","hsa-miR-140-3p"
"18333","hsa_circ_0055954","hsa-miR-146b-3p"
"18334","hsa_circ_0055954","hsa-miR-147b"
"18335","hsa_circ_0055954","hsa-miR-149"
"18336","hsa_circ_0055954","hsa-miR-155"
"18337","hsa_circ_0055954","hsa-miR-296-5p"
"18338","hsa_circ_0055954","hsa-miR-331-3p"
"18339","hsa_circ_0055954","hsa-miR-361-3p"
"18340","hsa_circ_0055954","hsa-miR-486-3p"
"18341","hsa_circ_0055954","hsa-miR-488"
"18342","hsa_circ_0055954","hsa-miR-492"
"18343","hsa_circ_0055954","hsa-miR-513a-3p"
"18344","hsa_circ_0055954","hsa-miR-545"
"18345","hsa_circ_0055954","hsa-miR-548p"
"18346","hsa_circ_0055954","hsa-miR-558"
"18347","hsa_circ_0055954","hsa-miR-564"
"18348","hsa_circ_0055954","hsa-miR-566"
"18349","hsa_circ_0055954","hsa-miR-574-5p"
"18350","hsa_circ_0055954","hsa-miR-580"
"18351","hsa_circ_0055954","hsa-miR-581"
"18352","hsa_circ_0055954","hsa-miR-583"
"18353","hsa_circ_0055954","hsa-miR-593"
"18354","hsa_circ_0055954","hsa-miR-595"
"18355","hsa_circ_0055954","hsa-miR-599"
"18356","hsa_circ_0055954","hsa-miR-625"
"18357","hsa_circ_0055954","hsa-miR-626"
"18358","hsa_circ_0055954","hsa-miR-629"
"18359","hsa_circ_0055954","hsa-miR-634"
"18360","hsa_circ_0055954","hsa-miR-635"
"18361","hsa_circ_0055954","hsa-miR-636"
"18362","hsa_circ_0055954","hsa-miR-644"
"18363","hsa_circ_0055954","hsa-miR-646"
"18364","hsa_circ_0055954","hsa-miR-651"
"18365","hsa_circ_0055954","hsa-miR-657"
"18366","hsa_circ_0055954","hsa-miR-659"
"18367","hsa_circ_0055954","hsa-miR-665"
"18368","hsa_circ_0055954","hsa-miR-7"
"18369","hsa_circ_0055954","hsa-miR-766"
"18370","hsa_circ_0055954","hsa-miR-767-3p"
"18371","hsa_circ_0055954","hsa-miR-874"
"18372","hsa_circ_0055954","hsa-miR-876-3p"
"18373","hsa_circ_0055954","hsa-miR-885-3p"
"18374","hsa_circ_0055954","hsa-miR-889"
"18375","hsa_circ_0055954","hsa-miR-942"
"18376","hsa_circ_0007750","hsa-miR-1182"
"18377","hsa_circ_0007750","hsa-miR-1184"
"18378","hsa_circ_0007750","hsa-miR-1205"
"18379","hsa_circ_0007750","hsa-miR-1228"
"18380","hsa_circ_0007750","hsa-miR-1248"
"18381","hsa_circ_0007750","hsa-miR-1256"
"18382","hsa_circ_0007750","hsa-miR-1278"
"18383","hsa_circ_0007750","hsa-miR-1289"
"18384","hsa_circ_0007750","hsa-miR-1299"
"18385","hsa_circ_0007750","hsa-miR-1825"
"18386","hsa_circ_0007750","hsa-miR-1827"
"18387","hsa_circ_0007750","hsa-miR-183"
"18388","hsa_circ_0007750","hsa-miR-217"
"18389","hsa_circ_0007750","hsa-miR-335"
"18390","hsa_circ_0007750","hsa-miR-338-3p"
"18391","hsa_circ_0007750","hsa-miR-370"
"18392","hsa_circ_0007750","hsa-miR-485-3p"
"18393","hsa_circ_0007750","hsa-miR-486-3p"
"18394","hsa_circ_0007750","hsa-miR-503"
"18395","hsa_circ_0007750","hsa-miR-515-5p"
"18396","hsa_circ_0007750","hsa-miR-516b"
"18397","hsa_circ_0007750","hsa-miR-526b"
"18398","hsa_circ_0007750","hsa-miR-567"
"18399","hsa_circ_0007750","hsa-miR-582-3p"
"18400","hsa_circ_0007750","hsa-miR-600"
"18401","hsa_circ_0007750","hsa-miR-615-5p"
"18402","hsa_circ_0007750","hsa-miR-626"
"18403","hsa_circ_0007750","hsa-miR-646"
"18404","hsa_circ_0007750","hsa-miR-657"
"18405","hsa_circ_0007750","hsa-miR-766"
"18406","hsa_circ_0007750","hsa-miR-767-5p"
"18407","hsa_circ_0007750","hsa-miR-885-3p"
"18408","hsa_circ_0007750","hsa-miR-940"
"18409","hsa_circ_0005231","hsa-miR-1197"
"18410","hsa_circ_0005231","hsa-miR-1257"
"18411","hsa_circ_0005231","hsa-miR-1288"
"18412","hsa_circ_0005231","hsa-miR-1305"
"18413","hsa_circ_0005231","hsa-miR-188-3p"
"18414","hsa_circ_0005231","hsa-miR-31"
"18415","hsa_circ_0005231","hsa-miR-383"
"18416","hsa_circ_0005231","hsa-miR-450b-3p"
"18417","hsa_circ_0005231","hsa-miR-498"
"18418","hsa_circ_0005231","hsa-miR-548c-3p"
"18419","hsa_circ_0005231","hsa-miR-548g"
"18420","hsa_circ_0005231","hsa-miR-576-3p"
"18421","hsa_circ_0005231","hsa-miR-587"
"18422","hsa_circ_0005231","hsa-miR-589"
"18423","hsa_circ_0005231","hsa-miR-622"
"18424","hsa_circ_0005231","hsa-miR-634"
